timestamp,temperature
2024-01-01 00:00:00,51.223782678424676
2024-01-01 00:01:00,50.78824923470445
2024-01-01 00:02:00,50.67479574778144
2024-01-01 00:03:00,49.41622858117797
2024-01-01 00:04:00,52.0659273469047
2024-01-01 00:05:00,48.29369134675112
2024-01-01 00:06:00,49.77056715530365
2024-01-01 00:07:00,49.3203353657552
2024-01-01 00:08:00,51.02634920721218
2024-01-01 00:09:00,50.173909073264504
2024-01-01 00:10:00,48.64985572287165
2024-01-01 00:11:00,52.20716856494227
2024-01-01 00:12:00,49.48478902670692
2024-01-01 00:13:00,52.16830195505703
2024-01-01 00:14:00,50.84315212182496
2024-01-01 00:15:00,50.427362177443115
2024-01-01 00:16:00,50.88304457158712
2024-01-01 00:17:00,50.85969186374715
2024-01-01 00:18:00,51.344533914794965
2024-01-01 00:19:00,49.710935836658265
2024-01-01 00:20:00,51.423814890807975
2024-01-01 00:21:00,51.68985248356146
2024-01-01 00:22:00,50.80937426077136
2024-01-01 00:23:00,50.267582496216946
2024-01-01 00:24:00,49.93600961337082
2024-01-01 00:25:00,49.57085301209042
2024-01-01 00:26:00,51.007645557244324
2024-01-01 00:27:00,50.86619291023044
2024-01-01 00:28:00,51.841637842329284
2024-01-01 00:29:00,49.83603654627045
2024-01-01 00:30:00,53.064341656527205
2024-01-01 00:31:00,50.26909481171919
2024-01-01 00:32:00,49.72069746450694
2024-01-01 00:33:00,53.02470344707673
2024-01-01 00:34:00,51.89380385315035
2024-01-01 00:35:00,50.61271546877918
2024-01-01 00:36:00,50.465813849477115
2024-01-01 00:37:00,51.89290167221612
2024-01-01 00:38:00,50.45360918795636
2024-01-01 00:39:00,50.153281119016526
2024-01-01 00:40:00,53.15858372479577
2024-01-01 00:41:00,51.36367593012608
2024-01-01 00:42:00,53.04256334460423
2024-01-01 00:43:00,50.548199958906395
2024-01-01 00:44:00,52.320091692511554
2024-01-01 00:45:00,52.73219018214162
2024-01-01 00:46:00,52.39631866524693
2024-01-01 00:47:00,53.13640476983731
2024-01-01 00:48:00,51.051309018059634
2024-01-01 00:49:00,52.56998307232019
2024-01-01 00:50:00,50.80197098803278
2024-01-01 00:51:00,52.94912180990489
2024-01-01 00:52:00,52.89628849598516
2024-01-01 00:53:00,67.60864718226993
2024-01-01 00:54:00,52.54272192312585
2024-01-01 00:55:00,51.81815005596606
2024-01-01 00:56:00,50.53980897482548
2024-01-01 00:57:00,50.65899733580079
2024-01-01 00:58:00,51.884451071467
2024-01-01 00:59:00,53.26441752043157
2024-01-01 01:00:00,53.03101194448451
2024-01-01 01:01:00,52.6107288152242
2024-01-01 01:02:00,52.59179515631118
2024-01-01 01:03:00,53.09926584029636
2024-01-01 01:04:00,54.83461055025877
2024-01-01 01:05:00,51.34904653461014
2024-01-01 01:06:00,54.20847713748251
2024-01-01 01:07:00,53.43193808174555
2024-01-01 01:08:00,52.49499772535699
2024-01-01 01:09:00,53.38943342263441
2024-01-01 01:10:00,54.39312422049492
2024-01-01 01:11:00,53.242722255249234
2024-01-01 01:12:00,52.95382380612661
2024-01-01 01:13:00,52.43571304955371
2024-01-01 01:14:00,54.288300598641115
2024-01-01 01:15:00,51.745279369897446
2024-01-01 01:16:00,52.9103050478022
2024-01-01 01:17:00,53.45477079512747
2024-01-01 01:18:00,54.03115922376766
2024-01-01 01:19:00,53.83350135456956
2024-01-01 01:20:00,53.939671503563076
2024-01-01 01:21:00,53.66323532177142
2024-01-01 01:22:00,52.830520059051274
2024-01-01 01:23:00,54.02978471814862
2024-01-01 01:24:00,52.05862337627822
2024-01-01 01:25:00,54.9313359940576
2024-01-01 01:26:00,51.900764274343196
2024-01-01 01:27:00,53.1136319776075
2024-01-01 01:28:00,52.00863638380674
2024-01-01 01:29:00,54.69956431200458
2024-01-01 01:30:00,54.96116412097729
2024-01-01 01:31:00,53.53295017594732
2024-01-01 01:32:00,53.99384622578113
2024-01-01 01:33:00,53.74706235326809
2024-01-01 01:34:00,54.41913436056484
2024-01-01 01:35:00,52.871370952513615
2024-01-01 01:36:00,54.49231369451104
2024-01-01 01:37:00,56.0855225763565
2024-01-01 01:38:00,53.61438593064426
2024-01-01 01:39:00,56.44552806282247
2024-01-01 01:40:00,52.98887862843991
2024-01-01 01:41:00,54.41893971148175
2024-01-01 01:42:00,53.65945130987094
2024-01-01 01:43:00,55.226308734205084
2024-01-01 01:44:00,54.25061672001079
2024-01-01 01:45:00,53.68257049099097
2024-01-01 01:46:00,55.97958491539803
2024-01-01 01:47:00,54.10339040851331
2024-01-01 01:48:00,53.805543344841375
2024-01-01 01:49:00,54.19692996266052
2024-01-01 01:50:00,55.328287278958385
2024-01-01 01:51:00,54.84568750782059
2024-01-01 01:52:00,54.37914071832816
2024-01-01 01:53:00,54.404772790252764
2024-01-01 01:54:00,55.797852536291714
2024-01-01 01:55:00,54.73487841077063
2024-01-01 01:56:00,54.1704822722377
2024-01-01 01:57:00,54.08605683683194
2024-01-01 01:58:00,53.66593480620127
2024-01-01 01:59:00,54.566541278916105
2024-01-01 02:00:00,55.73089000031527
2024-01-01 02:01:00,54.473108804996926
2024-01-01 02:02:00,55.25060540455858
2024-01-01 02:03:00,55.22312050261988
2024-01-01 02:04:00,55.10746955302328
2024-01-01 02:05:00,53.50539908275302
2024-01-01 02:06:00,55.63735763807755
2024-01-01 02:07:00,56.27064850813944
2024-01-01 02:08:00,56.83022067751137
2024-01-01 02:09:00,54.10712610168672
2024-01-01 02:10:00,56.14647430747825
2024-01-01 02:11:00,55.092499997875926
2024-01-01 02:12:00,56.34691240229781
2024-01-01 02:13:00,54.16332418096611
2024-01-01 02:14:00,57.55858245572061
2024-01-01 02:15:00,56.32813833740522
2024-01-01 02:16:00,54.39348370881472
2024-01-01 02:17:00,54.85214731929064
2024-01-01 02:18:00,55.245245917498536
2024-01-01 02:19:00,56.21715360120589
2024-01-01 02:20:00,56.203366229929145
2024-01-01 02:21:00,57.137968238584804
2024-01-01 02:22:00,54.19569621287116
2024-01-01 02:23:00,56.41712993172306
2024-01-01 02:24:00,54.0440394538861
2024-01-01 02:25:00,55.69891106462994
2024-01-01 02:26:00,54.84056319129505
2024-01-01 02:27:00,56.52504690449442
2024-01-01 02:28:00,56.55203895750348
2024-01-01 02:29:00,56.43928185085957
2024-01-01 02:30:00,58.10662454727282
2024-01-01 02:31:00,54.78863933909398
2024-01-01 02:32:00,55.1106073821163
2024-01-01 02:33:00,57.293443478310735
2024-01-01 02:34:00,57.31399287867024
2024-01-01 02:35:00,57.17698838675632
2024-01-01 02:36:00,55.69495697989927
2024-01-01 02:37:00,55.14202365323761
2024-01-01 02:38:00,54.958735043775754
2024-01-01 02:39:00,55.6944301516034
2024-01-01 02:40:00,55.971314217321726
2024-01-01 02:41:00,57.60392873674816
2024-01-01 02:42:00,55.75472280009726
2024-01-01 02:43:00,55.778665404022405
2024-01-01 02:44:00,55.80224033138323
2024-01-01 02:45:00,56.370972207973985
2024-01-01 02:46:00,55.4859451464097
2024-01-01 02:47:00,55.76564016608484
2024-01-01 02:48:00,55.42402514620186
2024-01-01 02:49:00,57.886903931029174
2024-01-01 02:50:00,55.62964454936057
2024-01-01 02:51:00,57.73034665130056
2024-01-01 02:52:00,58.32667630566094
2024-01-01 02:53:00,55.58731128178886
2024-01-01 02:54:00,55.902063189051134
2024-01-01 02:55:00,56.246280277713765
2024-01-01 02:56:00,58.13231710805042
2024-01-01 02:57:00,55.69644376333842
2024-01-01 02:58:00,57.53893222490915
2024-01-01 02:59:00,57.878520176906
2024-01-01 03:00:00,55.88248475080593
2024-01-01 03:01:00,56.83657448291046
2024-01-01 03:02:00,55.84627424559455
2024-01-01 03:03:00,58.10143500933732
2024-01-01 03:04:00,56.07057907265472
2024-01-01 03:05:00,57.40022763707116
2024-01-01 03:06:00,57.340225359154
2024-01-01 03:07:00,60.002834769419465
2024-01-01 03:08:00,56.762294942154405
2024-01-01 03:09:00,58.05565343344763
2024-01-01 03:10:00,56.66735311901517
2024-01-01 03:11:00,56.79454355656708
2024-01-01 03:12:00,58.49267689942806
2024-01-01 03:13:00,58.59822452390713
2024-01-01 03:14:00,58.63246233212219
2024-01-01 03:15:00,59.05610529987415
2024-01-01 03:16:00,59.68121471139119
2024-01-01 03:17:00,58.01668399279142
2024-01-01 03:18:00,56.32663045086526
2024-01-01 03:19:00,57.927509358811676
2024-01-01 03:20:00,57.23476545874226
2024-01-01 03:21:00,57.5181019033635
2024-01-01 03:22:00,58.118581737075246
2024-01-01 03:23:00,57.52235422217521
2024-01-01 03:24:00,56.81777403364282
2024-01-01 03:25:00,86.65920715751533
2024-01-01 03:26:00,59.77478947948575
2024-01-01 03:27:00,59.16652609496553
2024-01-01 03:28:00,58.36495189277882
2024-01-01 03:29:00,58.508041552894184
2024-01-01 03:30:00,58.96727822792916
2024-01-01 03:31:00,57.631994065753986
2024-01-01 03:32:00,57.71342823150622
2024-01-01 03:33:00,57.38928131888328
2024-01-01 03:34:00,58.63829177360535
2024-01-01 03:35:00,59.6659808795937
2024-01-01 03:36:00,55.60267598428908
2024-01-01 03:37:00,58.04300235317393
2024-01-01 03:38:00,59.796810716743614
2024-01-01 03:39:00,59.86423627676756
2024-01-01 03:40:00,57.27217644083991
2024-01-01 03:41:00,58.93348300013861
2024-01-01 03:42:00,58.551266060030095
2024-01-01 03:43:00,59.097512760138336
2024-01-01 03:44:00,58.28660932721788
2024-01-01 03:45:00,58.278624791728085
2024-01-01 03:46:00,59.08509180430809
2024-01-01 03:47:00,58.46564835215168
2024-01-01 03:48:00,57.6869926444423
2024-01-01 03:49:00,58.02358715164011
2024-01-01 03:50:00,56.95751395550651
2024-01-01 03:51:00,59.057695127886106
2024-01-01 03:52:00,59.44153943474836
2024-01-01 03:53:00,55.83952133204389
2024-01-01 03:54:00,58.99624771707161
2024-01-01 03:55:00,57.54157580698593
2024-01-01 03:56:00,59.303447660975905
2024-01-01 03:57:00,57.66736742330723
2024-01-01 03:58:00,55.797173977191825
2024-01-01 03:59:00,58.78903663861599
2024-01-01 04:00:00,58.00258734035012
